Order_ID,Order_Date,Ship_Date,Ship Mode,Customer_ID,Product_ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2016-108455,2016-12-02,2016-12-08,Standard Class,MK-18160,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),40.46,7,0,19.8254
US-2016-108455,2016-12-02,2016-12-08,Standard Class,MK-18160,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,33.87,3,0,8.8062
US-2016-113985,2016-12-02,2016-12-07,Standard Class,KD-16495,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,24.704,2,0.2,9.264
US-2016-113985,2016-12-02,2016-12-07,Standard Class,KD-16495,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,3,0,26.865
US-2016-113985,2016-12-02,2016-12-07,Standard Class,KD-16495,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",14.52,3,0,5.6628
US-2016-113985,2016-12-02,2016-12-07,Standard Class,KD-16495,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,104.184,3,0.2,33.8598
CA-2016-163804,2016-12-02,2016-12-08,Standard Class,DB-13270,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,2079.4,5,0,582.232
CA-2016-163804,2016-12-02,2016-12-08,Standard Class,DB-13270,TEC-PH-10000441,Technology,Phones,VTech DS6151,629.95,5,0,176.386
CA-2016-163804,2016-12-02,2016-12-08,Standard Class,DB-13270,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,72.42,6,0,23.8986
US-2016-155103,2016-12-02,2016-12-07,Standard Class,JF-15190,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,415.176,3,0.2,134.9322
US-2016-155103,2016-12-02,2016-12-07,Standard Class,JF-15190,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",35.232,3,0.2,11.4504
US-2016-155103,2016-12-02,2016-12-07,Standard Class,JF-15190,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,54.96,1,0,26.9304
CA-2016-143154,2016-12-02,2016-12-08,Standard Class,AS-10225,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,3,0.2,-6.21
CA-2016-105354,2016-12-02,2016-12-06,Standard Class,PW-19030,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",115.84,8,0,54.4448
CA-2016-164770,2016-12-02,2016-12-04,Second Class,MY-18295,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,781.864,10,0.32,-137.976
CA-2016-164770,2016-12-02,2016-12-04,Second Class,MY-18295,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,30.816,9,0.2,9.63
US-2016-150861,2016-12-03,2016-12-06,First Class,EG-13900,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,182.72,8,0,84.0512
US-2016-150861,2016-12-03,2016-12-06,First Class,EG-13900,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",400.032,2,0.4,-153.3456
US-2016-150861,2016-12-03,2016-12-06,First Class,EG-13900,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,3,0,10.089
US-2016-150861,2016-12-03,2016-12-06,First Class,EG-13900,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",542.646,3,0.1,102.4998
US-2016-150861,2016-12-03,2016-12-06,First Class,EG-13900,OFF-LA-10001317,Office Supplies,Labels,Avery 520,6.3,2,0,3.024
US-2016-161683,2016-12-03,2016-12-08,Standard Class,CJ-12010,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,394.816,4,0.2,93.7688
US-2016-161683,2016-12-03,2016-12-08,Standard Class,CJ-12010,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",18.192,4,0.7,-14.5536
CA-2016-153598,2016-12-03,2016-12-06,First Class,NM-18520,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,0,659.98
CA-2016-153598,2016-12-03,2016-12-06,First Class,NM-18520,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,111.9,6,0,51.474
CA-2016-122063,2016-12-03,2016-12-07,Standard Class,MM-17920,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,581.96,2,0,104.7528
CA-2016-122063,2016-12-03,2016-12-07,Standard Class,MM-17920,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",29.98,1,0,8.0946
CA-2016-161025,2016-12-03,2016-12-09,Standard Class,GM-14440,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,4,0,108.1752
CA-2016-149762,2016-12-03,2016-12-07,Standard Class,RD-19720,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,268.704,3,0.2,6.7176
CA-2016-149762,2016-12-03,2016-12-07,Standard Class,RD-19720,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,21.92,8,0,5.9184
CA-2016-149762,2016-12-03,2016-12-07,Standard Class,RD-19720,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72,3,0,7.308
CA-2016-149762,2016-12-03,2016-12-07,Standard Class,RD-19720,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2,0.15,-12.098
CA-2016-126004,2016-12-04,2016-12-05,First Class,BM-11140,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",113.79,3,0,20.4822
CA-2016-126004,2016-12-04,2016-12-05,First Class,BM-11140,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,78.15,1,0,34.386
CA-2016-126004,2016-12-04,2016-12-05,First Class,BM-11140,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,1,0.2,0.6048
CA-2016-126004,2016-12-04,2016-12-05,First Class,BM-11140,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,40.56,4,0,19.8744
CA-2016-126004,2016-12-04,2016-12-05,First Class,BM-11140,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,182.94,3,0,3.6588
CA-2016-126004,2016-12-04,2016-12-05,First Class,BM-11140,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,193.86,2,0,11.6316
CA-2016-139885,2016-12-04,2016-12-08,Standard Class,EB-13840,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,212.88,6,0,0
CA-2016-105277,2016-12-04,2016-12-08,Standard Class,LM-17065,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,15.528,3,0.2,5.823
CA-2016-112060,2016-12-04,2016-12-09,Standard Class,KT-16465,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,104.85,1,0,50.328
CA-2016-161389,2016-12-05,2016-12-10,Standard Class,IM-15070,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,407.976,3,0.2,132.5922
CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0,103.8015
CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,5.9988
CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0,585.552
CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0,80.6285
CA-2016-124772,2016-12-05,2016-12-06,First Class,JG-15160,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,3,0,74.8098
CA-2016-108434,2016-12-05,2016-12-07,Second Class,JG-15160,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",465.18,3,0,120.9468
CA-2016-143749,2016-12-05,2016-12-07,First Class,AG-10300,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,81.94,1,0,20.485
CA-2016-140564,2016-12-05,2016-12-10,Second Class,TC-21475,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",33.92,8,0,13.2288
CA-2016-109722,2016-12-05,2016-12-07,Second Class,TP-21130,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,2,0,195.9944
CA-2016-109722,2016-12-05,2016-12-07,Second Class,TP-21130,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,584.82,9,0,70.1784
CA-2016-145009,2016-12-05,2016-12-08,Second Class,RF-19345,OFF-LA-10004853,Office Supplies,Labels,Avery 483,11.952,3,0.2,3.8844
CA-2016-163636,2016-12-05,2016-12-09,Second Class,MP-18175,OFF-AR-10001547,Office Supplies,Art,Newell 311,3.536,2,0.2,0.3094
CA-2016-146374,2016-12-05,2016-12-10,Second Class,HE-14800,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,13.4,1,0,6.432
CA-2016-146374,2016-12-05,2016-12-10,Second Class,HE-14800,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,4.98,1,0,2.3406
CA-2016-146374,2016-12-05,2016-12-10,Second Class,HE-14800,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",109.69,7,0,51.5543
US-2016-114776,2016-12-06,2016-12-07,First Class,GG-14650,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,19.44,3,0,9.3312
US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,156.792,1,0.2,13.7193
US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,TEC-PH-10002834,Technology,Phones,Google Nexus 5,431.976,3,0.2,26.9985
US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89,1,0,16.1505
US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,47.208,7,0.2,15.3426
US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,248.08,7,0,116.5976
US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.7,5,0,89.159
US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.808,3,0.2,19.4376
CA-2016-162390,2016-12-06,2016-12-12,Standard Class,DP-13105,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,968.744,7,0.2,314.8418
CA-2016-162390,2016-12-06,2016-12-12,Standard Class,DP-13105,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,222.352,13,0.2,77.8232
CA-2016-162390,2016-12-06,2016-12-12,Standard Class,DP-13105,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2,0.2,89.997
US-2016-103674,2016-12-06,2016-12-10,Standard Class,AP-10720,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,271.96,5,0.2,27.196
US-2016-103674,2016-12-06,2016-12-10,Standard Class,AP-10720,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,18.69,7,0,5.2332
US-2016-103674,2016-12-06,2016-12-10,Standard Class,AP-10720,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,13.36,2,0,6.4128
US-2016-103674,2016-12-06,2016-12-10,Standard Class,AP-10720,TEC-PH-10002496,Technology,Phones,Cisco SPA301,249.584,2,0.2,31.198
US-2016-103674,2016-12-06,2016-12-10,Standard Class,AP-10720,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",13.86,7,0,0
US-2016-103674,2016-12-06,2016-12-10,Standard Class,AP-10720,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,13.376,4,0.2,4.6816
US-2016-103674,2016-12-06,2016-12-10,Standard Class,AP-10720,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,437.472,14,0.2,153.1152
CA-2016-117590,2016-12-08,2016-12-10,First Class,GH-14485,TEC-PH-10004977,Technology,Phones,GE 30524EE4,1097.544,7,0.2,123.4737
CA-2016-117590,2016-12-08,2016-12-10,First Class,GH-14485,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",190.92,5,0.6,-147.963
CA-2016-134425,2016-12-08,2016-12-12,Second Class,QJ-19255,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,5,0,2.299
CA-2016-124562,2016-12-08,2016-12-12,Standard Class,JP-16135,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",12.957,7,0.7,-9.5018
CA-2016-131289,2016-12-08,2016-12-14,Standard Class,SP-20620,OFF-AR-10003056,Office Supplies,Art,Newell 341,8.56,2,0,2.4824
CA-2016-131289,2016-12-08,2016-12-14,Standard Class,SP-20620,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,45.36,7,0,21.7728
CA-2016-131289,2016-12-08,2016-12-14,Standard Class,SP-20620,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1421.664,6,0.2,-195.4788
CA-2016-115224,2016-12-08,2016-12-11,Second Class,DB-13615,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3,0,9.534
CA-2016-115224,2016-12-08,2016-12-11,Second Class,DB-13615,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2,0,81.0474
CA-2016-113733,2016-12-08,2016-12-12,Standard Class,LH-16900,TEC-PH-10002496,Technology,Phones,Cisco SPA301,249.584,2,0.2,31.198
CA-2016-113733,2016-12-08,2016-12-12,Standard Class,LH-16900,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,68.112,3,0.2,17.8794
CA-2016-113733,2016-12-08,2016-12-12,Standard Class,LH-16900,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,16.56,3,0.2,-2.484
CA-2016-158302,2016-12-08,2016-12-12,Second Class,JB-16045,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",10.584,3,0.2,3.4398
CA-2016-160108,2016-12-08,2016-12-12,Standard Class,AG-10900,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",405.86,7,0,32.4688
CA-2016-160108,2016-12-08,2016-12-12,Standard Class,AG-10900,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,680.01,3,0,176.8026
CA-2016-137330,2016-12-09,2016-12-13,Standard Class,KB-16585,OFF-AR-10000246,Office Supplies,Art,Newell 318,19.46,7,0,5.0596
CA-2016-137330,2016-12-09,2016-12-13,Standard Class,KB-16585,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",60.34,7,0,15.6884
CA-2016-141082,2016-12-09,2016-12-13,Standard Class,FM-14380,OFF-LA-10001404,Office Supplies,Labels,Avery 517,3.69,1,0,1.7343
CA-2016-141082,2016-12-09,2016-12-13,Standard Class,FM-14380,OFF-LA-10001474,Office Supplies,Labels,Avery 477,122.12,4,0,56.1752
CA-2016-128923,2016-12-09,2016-12-13,Standard Class,GB-14530,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,9.392,2,0.2,3.2872
CA-2016-128923,2016-12-09,2016-12-13,Standard Class,GB-14530,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9.328,1,0.2,0.8162
US-2016-161844,2016-12-09,2016-12-14,Second Class,DK-12835,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974,3,0.4,-29.3238
US-2016-161844,2016-12-09,2016-12-14,Second Class,DK-12835,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2,0.7,-2.0622
CA-2016-133340,2016-12-09,2016-12-13,Standard Class,LH-17155,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",10.9,1,0,3.052
CA-2016-133340,2016-12-09,2016-12-13,Standard Class,LH-17155,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,59.98,2,0,25.1916
CA-2016-133340,2016-12-09,2016-12-13,Standard Class,LH-17155,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",61.929,1,0.1,23.3954
CA-2016-159989,2016-12-09,2016-12-13,Standard Class,EB-13870,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,3,0.2,-9.153
US-2016-131114,2016-12-09,2016-12-13,Second Class,RW-19630,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,20.568,3,0.2,1.5426
US-2016-131114,2016-12-09,2016-12-13,Second Class,RW-19630,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,4.356,2,0.8,-11.7612
US-2016-131114,2016-12-09,2016-12-13,Second Class,RW-19630,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19.04,4,0.2,-1.428
CA-2016-149503,2016-12-09,2016-12-12,First Class,SP-20650,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",273.92,8,0.2,99.296
CA-2016-102092,2016-12-09,2016-12-11,First Class,PM-18940,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86,7,0,158.529
CA-2016-154739,2016-12-10,2016-12-15,Second Class,LH-17155,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372
CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,6,0,22.5624
CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4,0,162.864
CA-2016-128412,2016-12-10,2016-12-17,Standard Class,AP-10915,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,3,0.2,51.8238
CA-2016-128412,2016-12-10,2016-12-17,Standard Class,AP-10915,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,65.34,3,0,22.869
CA-2016-128412,2016-12-10,2016-12-17,Standard Class,AP-10915,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,123.92,4,0,55.764
CA-2016-128412,2016-12-10,2016-12-17,Standard Class,AP-10915,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,35.1,3,0,12.285
CA-2016-128412,2016-12-10,2016-12-17,Standard Class,AP-10915,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,0,8.5025
US-2016-143448,2016-12-10,2016-12-10,Same Day,MH-17455,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,5,0,356.225
CA-2016-147123,2016-12-10,2016-12-12,First Class,SJ-20125,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",80.28,12,0,36.9288
CA-2016-144309,2016-12-10,2016-12-16,Standard Class,CM-12235,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,0,8.7138
CA-2016-144309,2016-12-10,2016-12-16,Standard Class,CM-12235,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,679.96,5,0.2,220.987
CA-2016-127194,2016-12-10,2016-12-16,Standard Class,BW-11110,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",62.82,9,0,29.5254
CA-2016-100587,2016-12-10,2016-12-14,Standard Class,SL-20155,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,6.48,1,0,3.1104
CA-2016-105816,2016-12-11,2016-12-17,Standard Class,JM-15265,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,15.26,7,0,6.2566
CA-2016-105816,2016-12-11,2016-12-17,Standard Class,JM-15265,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,1029.95,5,0,298.6855
US-2016-135720,2016-12-11,2016-12-13,Second Class,FM-14380,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,243.384,3,0.2,-51.7191
US-2016-135720,2016-12-11,2016-12-13,Second Class,FM-14380,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5,0.2,29.95
US-2016-135720,2016-12-11,2016-12-13,Second Class,FM-14380,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,300.768,4,0.2,30.0768
CA-2016-160745,2016-12-11,2016-12-16,Second Class,AR-10825,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,14.8,4,0,6.068
CA-2016-160745,2016-12-11,2016-12-16,Second Class,AR-10825,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,302.376,3,0.2,22.6782
CA-2016-160745,2016-12-11,2016-12-16,Second Class,AR-10825,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,316,4,0,31.6
US-2016-148803,2016-12-11,2016-12-11,Same Day,LR-16915,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,85.224,3,0.2,7.4571
US-2016-132857,2016-12-11,2016-12-17,Standard Class,CA-12775,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,6.672,3,0.2,1.668
CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,5,0.2,-4.06
CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",13.52,2,0.2,1.69
CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.43,5,0.3,-137.529
CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136,4,0.2,24.196
CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59,3,0.4,-147.8655
CA-2016-143609,2016-12-11,2016-12-13,First Class,DB-13270,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",403.92,5,0.2,25.245
CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5,0.2,68.12
CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2,0,6.0632
CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",30.98,1,0,13.941
CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,119.96,4,0,25.1916
CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",363.92,5,0.2,-31.843
CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,35.808,3,0.2,11.19
CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,122.688,9,0.2,39.8736
CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,892.136,7,0.2,111.517
CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,50.22,3,0,2.0088
CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,83.42,2,0,24.1918
CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",5.872,2,0.2,2.1286
US-2016-151260,2016-12-11,2016-12-14,First Class,SC-20695,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,73.536,4,0.2,9.192
US-2016-108777,2016-12-12,2016-12-12,Same Day,JM-15655,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,18.693,3,0.7,-14.3313
US-2016-108777,2016-12-12,2016-12-12,Same Day,JM-15655,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,383.952,6,0.2,76.7904
CA-2016-139395,2016-12-12,2016-12-18,Standard Class,MG-17650,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,657.93,7,0,184.2204
CA-2016-139395,2016-12-12,2016-12-18,Standard Class,MG-17650,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,33.48,4,0,8.7048
CA-2016-139395,2016-12-12,2016-12-18,Standard Class,MG-17650,OFF-AR-10003732,Office Supplies,Art,Newell 333,13.9,5,0,3.614
